Date,Open,High,Low,Close,Tick,Volume
2020.06.02 09:20,90296,90347,90261,90296,15479,49375
2020.06.02 09:25,90296,90377,90281,90306,17388,52009
2020.06.02 09:30,90306,90493,90296,90493,31505,93581
2020.06.02 09:35,90493,90650,90468,90609,39576,113313
2020.06.02 09:40,90609,90629,90528,90594,21825,62072
2020.06.02 09:45,90594,90619,90463,90528,29899,90130
2020.06.02 09:50,90528,90539,90483,90518,12115,37540
2020.06.02 09:55,90518,90589,90488,90513,16849,50892
2020.06.02 10:00,90513,90523,90200,90271,60229,189903
2020.06.02 10:05,90276,90438,90170,90412,41770,127282
2020.06.02 10:10,90412,90660,90367,90498,60881,197297
2020.06.02 10:15,90498,90559,90463,90513,22413,76126
2020.06.02 10:20,90508,90584,90473,90513,16259,55224
2020.06.02 10:25,90513,90725,90503,90564,46164,145328
2020.06.02 10:30,90564,90594,90377,90468,51572,162530
2020.06.02 10:35,90468,90518,90246,90508,49650,169017
2020.06.02 10:40,90508,90700,90488,90695,42568,138211
2020.06.02 10:45,90700,90776,90670,90756,42363,139526
2020.06.02 10:50,90756,90846,90725,90766,29804,99744
2020.06.02 10:55,90766,90852,90690,90846,30988,109678
2020.06.02 11:00,90852,90922,90806,90907,34908,138770
2020.06.02 11:05,90907,91094,90887,91043,39402,144052
2020.06.02 11:10,91043,91058,90811,90882,38077,136712
2020.06.02 11:15,90877,91053,90836,91043,31396,112637
2020.06.02 11:20,91048,91225,91043,91220,44541,153641
2020.06.02 11:25,91215,91255,91134,91164,27675,98800
2020.06.02 11:30,91159,91311,91154,91245,30236,116335
2020.06.02 11:35,91255,91422,91220,91361,35944,124891
2020.06.02 11:40,91361,91407,91250,91276,24380,87216
2020.06.02 11:45,91276,91452,91200,91291,37327,135418
2020.06.02 11:50,91291,91412,91230,91397,19907,65392
2020.06.02 11:55,91392,91553,91387,91493,33373,109722
2020.06.02 12:00,91493,91523,91301,91457,34897,128610
2020.06.02 12:05,91457,91558,91336,91346,33511,131755
2020.06.02 12:10,91341,91467,91255,91265,26678,92163
2020.06.02 12:15,91265,91382,91240,91281,21497,74321
2020.06.02 12:20,91286,91316,91210,91240,15580,57462
2020.06.02 12:25,91240,91382,91235,91301,21187,76929
2020.06.02 12:30,91301,91366,91235,91296,16187,61922
2020.06.02 12:35,91296,91341,91180,91245,20953,74310
2020.06.02 12:40,91245,91371,91240,91346,14951,52802
2020.06.02 12:45,91346,91402,91296,91336,17922,60577
2020.06.02 12:50,91341,91371,91245,91291,14262,52460
2020.06.02 12:55,91296,91326,91134,91270,24510,87411
2020.06.02 13:00,91265,91296,91139,91154,19136,67994
2020.06.02 13:05,91154,91255,91089,91235,22326,75896
2020.06.02 13:10,91235,91321,91200,91270,18693,64624
2020.06.02 13:15,91276,91306,91245,91255,10179,37527
2020.06.02 13:20,91260,91351,91200,91291,16978,60621
2020.06.02 13:25,91296,91366,91270,91331,12185,45071
2020.06.02 13:30,91331,91376,91306,91321,11116,43158
2020.06.02 13:35,91321,91387,91301,91366,11171,42739
2020.06.02 13:40,91366,91417,91316,91376,15572,55749
2020.06.02 13:45,91382,91382,91255,91270,14223,48062
2020.06.02 13:50,91270,91281,91210,91220,14302,51961
2020.06.02 13:55,91215,91346,91200,91276,21189,76021
2020.06.02 14:00,91281,91336,91250,91336,12913,50922
2020.06.02 14:05,91336,91392,91265,91316,18150,66631
2020.06.02 14:10,91316,91412,91265,91346,18053,68321
2020.06.02 14:15,91351,91397,91316,91321,12839,50213
2020.06.02 14:20,91321,91331,91185,91260,24947,93811
2020.06.02 14:25,91260,91361,91250,91311,17113,63542
2020.06.02 14:30,91311,91376,91296,91341,10797,44673
2020.06.02 14:35,91341,91366,91220,91281,16405,63500
2020.06.02 14:40,91286,91331,91250,91291,10143,39093
2020.06.02 14:45,91286,91321,91255,91316,10115,42931
2020.06.02 14:50,91311,91336,91205,91240,18099,65256
2020.06.02 14:55,91235,91291,91185,91281,15474,53915
2020.06.02 15:00,91276,91447,91265,91392,30170,109285
2020.06.02 15:05,91387,91407,91230,91286,25475,88262
2020.06.02 15:10,91291,91341,91245,91331,15243,56893
2020.06.02 15:15,91331,91432,91321,91407,22001,78040
2020.06.02 15:20,91402,91493,91356,91467,17892,62958
2020.06.02 15:25,91467,91508,91376,91407,25039,95297
2020.06.02 15:30,91412,91432,91301,91331,22799,81774
2020.06.02 15:35,91336,91397,91311,91361,11247,42893
2020.06.02 15:40,91366,91467,91361,91457,15835,57463
2020.06.02 15:45,91462,91483,91422,91462,10586,38223
2020.06.02 15:50,91457,91498,91437,91467,11093,40283
2020.06.02 15:55,91467,91720,91427,91619,38749,146074
2020.06.02 16:00,91619,91654,91518,91548,21140,76220
2020.06.02 16:05,91543,91669,91538,91594,17276,64112
2020.06.02 16:10,91594,91649,91568,91614,10287,35114
2020.06.02 16:15,91609,91644,91573,91604,9753,34793
2020.06.02 16:20,91604,91619,91462,91513,24147,87191
2020.06.02 16:25,91508,91589,91467,91563,17144,64553
2020.06.02 16:30,91568,91589,91508,91558,12974,49646
2020.06.02 16:35,91558,91654,91548,91624,15322,56272
2020.06.02 16:40,91624,91695,91614,91639,16000,63891
2020.06.02 16:45,91644,91811,91624,91780,27864,112082
2020.06.02 16:50,91780,92023,91775,91876,41962,173199
2020.06.02 16:55,91871,92013,91801,91977,28415,111165
2020.06.02 17:00,91982,92108,91947,91992,23914,95132
2020.06.02 17:05,91992,92043,91957,91997,11646,45201
2020.06.02 17:10,91992,92219,91917,92103,28292,104216
2020.06.02 17:15,92103,92240,92103,92214,12777,52473
2020.06.02 17:20,92219,92336,92174,92305,15483,60864
2020.06.02 17:25,92305,92310,92245,92260,6343,24197
2020.06.02 17:30,92255,92351,92230,92300,10645,41793
2020.06.02 17:35,92295,92331,92280,92290,5538,24009
2020.06.02 17:40,92290,92320,92250,92285,6470,26661
2020.06.02 17:45,92280,92305,92235,92285,6975,28209
2020.06.02 17:50,92280,92376,92250,92346,7588,36548
2020.06.03 09:00,92401,92815,92396,92699,41080,117765
2020.06.03 09:05,92689,92951,92684,92871,36424,113999
2020.06.03 09:10,92871,93108,92825,93052,32653,107569
2020.06.03 09:15,93047,93350,93042,93310,47505,158833
2020.06.03 09:20,93305,93360,93244,93355,27839,98323
2020.06.03 09:25,93350,93476,93269,93421,38641,125222
2020.06.03 09:30,93421,93512,93401,93431,21978,73655
2020.06.03 09:35,93436,93557,93426,93502,25494,87826
2020.06.03 09:40,93502,93663,93492,93547,36241,119206
2020.06.03 09:45,93542,93557,93350,93431,41790,127827
2020.06.03 09:50,93436,93577,93365,93532,30029,92491
2020.06.03 09:55,93532,93623,93492,93593,24121,78129
2020.06.03 10:00,93593,93779,93512,93618,52862,164494
2020.06.03 10:05,93618,93835,93557,93779,37341,116373
2020.06.03 10:10,93779,94274,93779,94188,72456,239197
2020.06.03 10:15,94193,94193,93916,93966,45358,146658
2020.06.03 10:20,93961,94597,93946,94582,68146,215253
2020.06.03 10:25,94582,94718,94324,94340,58690,189135
2020.06.03 10:30,94345,94622,94117,94410,65838,223989
2020.06.03 10:35,94405,94486,93971,94062,49938,171858
2020.06.03 10:40,94062,94193,93951,93976,31220,109297
2020.06.03 10:45,93971,94057,93825,93890,39884,141473
2020.06.03 10:50,93890,94133,93830,93860,47288,160391
2020.06.03 10:55,93865,94082,93805,94022,36269,138387
2020.06.03 11:00,94017,94239,94006,94239,45101,156892
2020.06.03 11:05,94234,94380,94188,94249,39815,135328
2020.06.03 11:10,94244,94254,94107,94138,27704,93472
2020.06.03 11:15,94138,94289,94067,94259,28276,93973
2020.06.03 11:20,94259,94350,94178,94294,27294,95133
2020.06.03 11:25,94294,94637,94284,94607,46464,151803
2020.06.03 11:30,94607,94733,94471,94562,44448,156081
2020.06.03 11:35,94562,94602,94405,94441,22732,74093
2020.06.03 11:40,94436,94683,94390,94622,33614,105095
2020.06.03 11:45,94622,94632,94314,94355,32315,116013
2020.06.03 11:50,94355,94375,94178,94284,29384,107424
2020.06.03 11:55,94284,94350,94117,94183,33667,126174
2020.06.03 12:00,94183,94365,94168,94269,26916,96472
2020.06.03 12:05,94269,94309,94198,94264,14282,54738
2020.06.03 12:10,94264,94319,94183,94294,16904,63459
2020.06.03 12:15,94289,94319,94097,94148,19285,71917
2020.06.03 12:20,94148,94163,94042,94128,25502,92350
2020.06.03 12:25,94128,94183,94027,94107,16866,59158
2020.06.03 12:30,94112,94289,94087,94254,23073,78856
2020.06.03 12:35,94254,94304,94198,94264,15702,58727
2020.06.03 12:40,94259,94430,94213,94380,31953,124806
2020.06.03 12:45,94380,94436,94193,94223,29780,117857
2020.06.03 12:50,94223,94249,94158,94193,14407,52095
2020.06.03 12:55,94198,94259,94138,94193,16170,58988
2020.06.03 13:00,94193,94304,94168,94294,16424,65498
2020.06.03 13:05,94289,94345,94188,94244,20106,76330
2020.06.03 13:10,94244,94279,94072,94223,23185,83084
2020.06.03 13:15,94223,94279,94117,94138,17514,72740
2020.06.03 13:20,94138,94178,94092,94163,12321,48339
2020.06.03 13:25,94163,94183,94082,94153,11228,48372
2020.06.03 13:30,94153,94264,94133,94188,15777,62572
2020.06.03 13:35,94193,94234,94042,94087,16458,67110
2020.06.03 13:40,94092,94188,94062,94153,15407,58560
2020.06.03 13:45,94148,94208,93885,93951,35985,148070
2020.06.03 13:50,93946,93956,93714,93779,37375,140393
2020.06.03 13:55,93784,93805,93693,93754,21354,72492
2020.06.03 14:00,93759,93799,93436,93461,40925,150859
2020.06.03 14:05,93466,93466,93204,93285,42442,161495
2020.06.03 14:10,93285,93547,93259,93340,37845,137433
2020.06.03 14:15,93335,93618,93315,93547,31267,105962
2020.06.03 14:20,93552,93643,93461,93623,20703,69519
2020.06.03 14:25,93623,93749,93608,93704,21786,75744
2020.06.03 14:30,93699,93734,93547,93633,28734,98692
2020.06.03 14:35,93633,93668,93502,93547,24314,95082
2020.06.03 14:40,93552,93699,93532,93658,17118,68755
2020.06.03 14:45,93658,93678,93537,93542,19547,83636
2020.06.03 14:50,93542,93643,93471,93618,23367,81811
2020.06.03 14:55,93618,93638,93487,93618,19282,74475
2020.06.03 15:00,93618,93951,93593,93916,42410,151044
2020.06.03 15:05,93921,93966,93850,93936,23198,86204
2020.06.03 15:10,93941,94097,93900,93981,29730,106264
2020.06.03 15:15,93981,94153,93865,94138,30870,111818
2020.06.03 15:20,94138,94249,94027,94203,27594,94730
2020.06.03 15:25,94203,94289,94183,94213,24916,96046
2020.06.03 15:30,94208,94213,94042,94107,25952,91992
2020.06.03 15:35,94102,94168,93971,93996,21310,76207
2020.06.03 15:40,93996,94148,93926,94133,27827,97965
2020.06.03 15:45,94128,94168,94042,94117,19926,82080
2020.06.03 15:50,94117,94128,93810,93926,36041,130673
2020.06.03 15:55,93931,94062,93880,93921,23342,83727
2020.06.03 16:00,93916,94017,93845,93956,23894,95924
2020.06.03 16:05,93951,94057,93759,93860,27973,106359
2020.06.03 16:10,93860,93956,93799,93946,16711,57546
2020.06.03 16:15,93946,93966,93860,93916,13144,46278
2020.06.03 16:20,93921,94143,93850,94138,25683,93253
2020.06.03 16:25,94138,94178,94011,94112,24862,101337
2020.06.03 16:30,94117,94148,94042,94072,13298,53906
2020.06.03 16:35,94067,94097,94001,94011,11174,42559
2020.06.03 16:40,94006,94077,93931,94032,18241,67234
2020.06.03 16:45,94037,94102,93991,94052,11009,43961
2020.06.03 16:50,94047,94107,94011,94037,9984,39374
2020.06.03 16:55,94037,94082,93951,93966,17432,71913
2020.06.03 17:00,93966,93976,93794,93875,21904,80976
2020.06.03 17:05,93870,93895,93678,93789,23172,84273
2020.06.03 17:10,93789,93850,93704,93724,13534,47802
2020.06.03 17:15,93724,93835,93663,93688,15839,60211
2020.06.03 17:20,93683,93719,93603,93653,13910,51103
2020.06.03 17:25,93653,93658,93562,93603,9717,34626
2020.06.03 17:30,93603,93638,93451,93466,12427,48462
2020.06.03 17:35,93471,93572,93315,93436,25137,93201
2020.06.03 17:40,93436,93638,93401,93628,14039,47358
2020.06.03 17:45,93623,93729,93497,93673,12234,40106
2020.06.03 17:50,93673,93810,93557,93557,9566,37083
2020.06.04 09:00,92992,93648,92967,93643,59500,152052
2020.06.04 09:05,93643,93860,93476,93673,50239,137013
2020.06.04 09:10,93678,93734,93441,93557,42195,114301
2020.06.04 09:15,93552,93663,93345,93618,41410,110666
2020.06.04 09:20,93618,93774,93577,93643,33389,93926
2020.06.04 09:25,93638,93941,93608,93916,42476,123240
2020.06.04 09:30,93921,93996,93386,93411,92322,262670
2020.06.04 09:35,93416,93492,93224,93254,54582,152812
2020.06.04 09:40,93259,93325,92850,92992,76603,219426
2020.06.04 09:45,92992,93088,92901,92956,34690,106287
2020.06.04 09:50,92962,93290,92956,93290,42034,122376
2020.06.04 09:55,93290,93345,93052,93148,43437,118907
2020.06.04 10:00,93143,93507,93118,93461,54059,154667
2020.06.04 10:05,93466,93794,93426,93593,63982,198953
2020.06.04 10:10,93587,93633,93204,93375,61869,184469
2020.06.04 10:15,93375,93608,93345,93466,39889,121287
2020.06.04 10:20,93471,93860,93441,93764,47875,148855
2020.06.04 10:25,93764,93789,93643,93724,28614,83462
2020.06.04 10:30,93724,94173,93693,93941,71780,249420
2020.06.04 10:35,93941,94183,93673,93693,63010,204931
2020.06.04 10:40,93693,93744,93411,93426,51977,160912
2020.06.04 10:45,93426,93759,93269,93704,64719,197076
2020.06.04 10:50,93704,94042,93593,93693,57788,187474
2020.06.04 10:55,93693,93784,93446,93451,34722,113047
2020.06.04 11:00,93451,93734,93421,93547,43094,138742
2020.06.04 11:05,93547,93663,93350,93582,36187,115037
2020.06.04 11:10,93582,93678,93502,93608,24704,82303
2020.06.04 11:15,93608,93890,93587,93850,36489,118463
2020.06.04 11:20,93845,93956,93810,93880,28250,92402
2020.06.04 11:25,93885,93981,93794,93916,27414,88117
2020.06.04 11:30,93916,94032,93865,94001,27491,90500
2020.06.04 11:35,94001,94062,93926,94032,20526,68530
2020.06.04 11:40,94032,94087,93976,94057,19406,67223
2020.06.04 11:45,94057,94309,93951,94254,40768,141377
2020.06.04 11:50,94254,94345,94153,94259,33914,111441
2020.06.04 11:55,94254,94294,94107,94163,22355,74070
2020.06.04 12:00,94158,94324,94128,94249,26298,88633
2020.06.04 12:05,94249,94441,94163,94193,44522,156479
2020.06.04 12:10,94198,94218,93840,93905,47432,156741
2020.06.04 12:15,93900,94006,93779,93895,35918,121648
2020.06.04 12:20,93890,94062,93850,93890,27518,86100
2020.06.04 12:25,93895,94027,93805,93976,24364,76724
2020.06.04 12:30,93971,94223,93951,94097,37105,113490
2020.06.04 12:35,94102,94148,94017,94082,16800,54241
2020.06.04 12:40,94082,94163,93996,94128,20456,71227
2020.06.04 12:45,94128,94183,93941,94001,21497,73896
2020.06.04 12:50,94001,94117,93971,94092,17099,58605
2020.06.04 12:55,94087,94097,94011,94047,9608,34484
2020.06.04 13:00,94052,94082,93976,94057,12680,45080
2020.06.04 13:05,94062,94168,94022,94087,22717,81095
2020.06.04 13:10,94082,94112,93986,93991,12206,39885
2020.06.04 13:15,93991,94133,93936,94107,22040,72543
2020.06.04 13:20,94107,94279,94072,94234,24707,85898
2020.06.04 13:25,94234,94239,94138,94188,15806,50721
2020.06.04 13:30,94193,94203,93865,94001,36702,120872
2020.06.04 13:35,94006,94077,93956,94017,16077,53631
2020.06.04 13:40,94022,94143,94006,94117,19104,66474
2020.06.04 13:45,94112,94163,93971,94006,21361,74184
2020.06.04 13:50,94006,94077,93921,94022,19074,68880
2020.06.04 13:55,94022,94107,94001,94047,14776,51764
2020.06.04 14:00,94047,94133,93820,93926,28821,107454
2020.06.04 14:05,93926,93981,93830,93951,19033,69438
2020.06.04 14:10,93951,94001,93895,93966,11786,41619
2020.06.04 14:15,93966,94011,93926,93981,10342,37380
2020.06.04 14:20,93981,94133,93976,94107,19396,67332
2020.06.04 14:25,94107,94229,94067,94128,25005,87518
2020.06.04 14:30,94128,94218,94107,94203,15691,56031
2020.06.04 14:35,94198,94420,94163,94385,31248,111331
2020.06.04 14:40,94385,94673,94324,94617,48507,185959
2020.06.04 14:45,94612,94950,94552,94844,47013,183268
2020.06.04 14:50,94844,95082,94844,94945,43648,149068
2020.06.04 14:55,94940,94960,94774,94794,25977,97217
2020.06.04 15:00,94794,95172,94789,95072,45654,166039
2020.06.04 15:05,95072,95077,94804,94865,29694,109196
2020.06.04 15:10,94865,94900,94738,94809,23695,84027
2020.06.04 15:15,94809,94860,94663,94789,28769,101941
2020.06.04 15:20,94789,94844,94738,94834,12119,46611
2020.06.04 15:25,94839,94900,94733,94754,19519,70594
2020.06.04 15:30,94754,94794,94572,94627,28572,103538
2020.06.04 15:35,94632,94824,94592,94784,22473,81510
2020.06.04 15:40,94789,94875,94698,94779,20698,76231
2020.06.04 15:45,94779,94971,94743,94955,31011,112912
2020.06.04 15:50,94955,94955,94849,94900,13693,51647
2020.06.04 15:55,94900,94930,94486,94501,37983,140784
2020.06.04 16:00,94496,94844,94491,94759,33196,125352
2020.06.04 16:05,94759,94764,94441,94542,34602,129674
2020.06.04 16:10,94542,94577,94314,94350,28873,103810
2020.06.04 16:15,94355,94456,94193,94410,41530,151439
2020.06.04 16:20,94410,94441,94294,94355,16886,64619
2020.06.04 16:25,94355,94491,94324,94471,21093,77690
2020.06.04 16:30,94471,94612,94420,94481,27591,98572
2020.06.04 16:35,94481,94607,94456,94577,16201,59696
2020.06.04 16:40,94572,94698,94516,94648,23580,89744
2020.06.04 16:45,94642,94774,94496,94698,26684,96645
2020.06.04 16:50,94703,94723,94547,94597,21984,82281
2020.06.04 16:55,94597,94789,94597,94764,19986,80452
2020.06.04 17:00,94769,94839,94728,94764,18231,63069
2020.06.04 17:05,94764,94804,94653,94764,16719,57894
2020.06.04 17:10,94769,94920,94743,94804,14114,49232
2020.06.04 17:15,94804,94839,94769,94794,5195,18843
2020.06.04 17:20,94789,94814,94673,94774,12449,44321
2020.06.04 17:25,94774,94824,94743,94814,5243,18602
2020.06.04 17:30,94814,94880,94769,94865,7476,26788
2020.06.04 17:35,94860,95112,94844,94971,19481,68352
2020.06.04 17:40,94971,95087,94971,95041,10162,32886
2020.06.04 17:45,95046,95142,94854,94900,12996,46406
2020.06.04 17:50,94900,95026,94713,94713,9698,37717
2020.06.05 09:00,96359,96384,96313,96313,2866,15557
2020.06.05 09:05,96318,96520,95960,96096,64991,187103
2020.06.05 09:10,96101,96359,96056,96328,32145,92332
2020.06.05 09:15,96328,96616,96172,96227,55802,147264
2020.06.05 09:20,96227,96465,96137,96359,37618,103158
2020.06.05 09:25,96359,96414,95985,96137,23211,64226
2020.06.05 09:30,96137,97212,96071,97192,109242,281122
2020.06.05 09:35,97192,97686,97091,97601,78340,210884
2020.06.05 09:40,97595,97727,97525,97601,50373,143226
2020.06.05 09:45,97595,97671,97363,97404,41453,112779
2020.06.05 09:50,97404,97495,97303,97409,31193,96061
2020.06.05 09:55,97409,97626,97373,97621,41647,131494
2020.06.05 10:00,97621,97681,97454,97540,37721,125191
2020.06.05 10:05,97540,97959,97510,97802,58159,169567
2020.06.05 10:10,97802,98201,97762,98115,61010,181409
2020.06.05 10:15,98110,98176,98004,98105,33932,100776
2020.06.05 10:20,98100,98156,97848,97853,37341,105222
2020.06.05 10:25,97863,98014,97802,97903,31975,96009
2020.06.05 10:30,97903,98383,97807,98338,71901,232628
2020.06.05 10:35,98343,98358,97949,97999,45020,142871
2020.06.05 10:40,97999,98035,97762,97954,39568,140083
2020.06.05 10:45,97954,97969,97611,97631,42962,140543
2020.06.05 10:50,97626,97742,97500,97585,40407,134608
2020.06.05 10:55,97585,97595,97257,97308,41988,133847
2020.06.05 11:00,97313,97383,97171,97288,39744,126753
2020.06.05 11:05,97288,97550,97247,97303,43937,126626
2020.06.05 11:10,97298,97358,97076,97212,46287,150016
2020.06.05 11:15,97207,97217,96646,96768,52816,173367
2020.06.05 11:20,96773,96833,96561,96823,48206,172556
2020.06.05 11:25,96828,97000,96763,96899,40073,140765
2020.06.05 11:30,96899,96914,96641,96737,28511,94484
2020.06.05 11:35,96742,97151,96692,97121,36301,122191
2020.06.05 11:40,97121,97272,97015,97086,44066,140894
2020.06.05 11:45,97086,97383,97050,97242,41022,130555
2020.06.05 11:50,97222,97429,97141,97358,33359,106079
2020.06.05 11:55,97363,97489,97242,97479,29324,94925
2020.06.05 12:00,97474,97626,97424,97535,32628,103379
2020.06.05 12:05,97535,97555,97257,97313,30440,98044
2020.06.05 12:10,97308,97373,97187,97288,25986,85872
2020.06.05 12:15,97298,97404,97207,97222,27153,83408
2020.06.05 12:20,97217,97505,97207,97469,27742,87872
2020.06.05 12:25,97474,97707,97414,97691,41809,133289
2020.06.05 12:30,97691,97737,97368,97429,36721,113243
2020.06.05 12:35,97429,97495,97247,97257,26586,89851
2020.06.05 12:40,97247,97298,97091,97141,28170,92203
2020.06.05 12:45,97136,97192,97070,97136,18584,61951
2020.06.05 12:50,97136,97343,97101,97252,22457,69235
2020.06.05 12:55,97252,97298,97176,97247,12672,38678
2020.06.05 13:00,97247,97318,97146,97272,17381,54678
2020.06.05 13:05,97272,97383,97257,97363,21342,74197
2020.06.05 13:10,97363,97383,97131,97171,20511,62269
2020.06.05 13:15,97176,97187,96970,96990,28267,93063
2020.06.05 13:20,96990,97035,96924,96959,19701,72498
2020.06.05 13:25,96959,97030,96904,96959,16347,57404
2020.06.05 13:30,96959,97076,96924,96970,19356,61503
2020.06.05 13:35,96964,97111,96919,97111,15318,50286
2020.06.05 13:40,97111,97156,96858,96954,26899,94513
2020.06.05 13:45,96954,97025,96889,96914,14264,49487
2020.06.05 13:50,96914,96954,96879,96924,10031,37601
2020.06.05 13:55,96919,97040,96894,96995,15126,53099
2020.06.05 14:00,96990,97060,96758,96899,31798,135498
2020.06.05 14:05,96904,96975,96864,96864,12357,45242
2020.06.05 14:10,96864,96914,96773,96793,17556,60677
2020.06.05 14:15,96798,96828,96621,96662,28032,97945
2020.06.05 14:20,96662,96884,96621,96747,29203,93249
2020.06.05 14:25,96742,96793,96576,96626,22693,83295
2020.06.05 14:30,96626,96657,96480,96525,26758,103498
2020.06.05 14:35,96525,96606,96268,96354,32607,119508
2020.06.05 14:40,96354,96530,96339,96510,22874,83469
2020.06.05 14:45,96510,96525,96293,96359,22457,76249
2020.06.05 14:50,96354,96369,96121,96258,34107,111387
2020.06.05 14:55,96258,96334,96227,96283,20144,66380
2020.06.05 15:00,96278,96626,96268,96581,39599,127934
2020.06.05 15:05,96581,96596,96455,96515,23026,80560
2020.06.05 15:10,96515,96561,96354,96369,21223,71775
2020.06.05 15:15,96369,96424,96283,96339,20633,73939
2020.06.05 15:20,96339,96364,96147,96238,25821,90600
2020.06.05 15:25,96233,96389,96157,96374,23337,84480
2020.06.05 15:30,96374,96445,96253,96273,22093,73912
2020.06.05 15:35,96273,96278,95718,96081,51661,177788
2020.06.05 15:40,96081,96253,96041,96091,26671,95608
2020.06.05 15:45,96086,96182,95869,95904,24014,85883
2020.06.05 15:50,95899,96147,95753,96015,40784,144712
2020.06.05 15:55,96010,96061,95920,96010,17065,61417
2020.06.05 16:00,96005,96106,95970,96036,14561,52330
2020.06.05 16:05,96046,96071,95758,95803,26045,86151
2020.06.05 16:10,95803,95864,95556,95622,39433,133322
2020.06.05 16:15,95627,95793,95511,95778,30331,105639
2020.06.05 16:20,95778,95970,95708,95849,31508,105987
2020.06.05 16:25,95849,96036,95824,96021,22329,71693
2020.06.05 16:30,96026,96061,95834,95894,27258,92611
2020.06.05 16:35,95899,96005,95778,95864,21420,76272
2020.06.05 16:40,95869,95965,95778,95894,18554,64855
2020.06.05 16:45,95894,95920,95541,95657,33063,114833
2020.06.05 16:50,95657,95783,95561,95657,23674,85984
2020.06.05 16:55,95647,95733,95531,95692,18859,66475
2020.06.05 17:00,95692,95713,95435,95445,29016,99197
2020.06.05 17:05,95445,95506,95354,95440,21919,74734
2020.06.05 17:10,95440,95491,95329,95400,15908,50803
2020.06.05 17:15,95395,95491,95349,95440,9459,32670
2020.06.05 17:20,95435,95460,95369,95390,6050,21361
2020.06.05 17:25,95395,95405,95329,95385,7654,24816
2020.06.05 17:30,95385,95697,95379,95652,21449,71937
2020.06.05 17:35,95652,95763,95339,95420,21023,68417
2020.06.05 17:40,95415,95435,95203,95334,15417,43864
2020.06.05 17:45,95344,95637,95324,95607,11993,34293
2020.06.05 17:50,95607,95677,95354,95354,8569,29560
2020.06.08 09:00,96586,97020,96510,96874,31014,71506
2020.06.08 09:05,96874,96904,96616,96692,29247,79445
2020.06.08 09:10,96692,96788,96520,96636,25361,71891
2020.06.08 09:15,96636,96894,96621,96884,27189,77697
2020.06.08 09:20,96879,96990,96798,96818,30607,83137
2020.06.08 09:25,96818,96858,96697,96763,23265,62127
2020.06.08 09:30,96768,96833,96707,96747,19622,57537
2020.06.08 09:35,96747,96808,96510,96510,41304,120546
2020.06.08 09:40,96515,96758,96374,96621,57721,157115
2020.06.08 09:45,96621,96662,96414,96535,31173,86057
2020.06.08 09:50,96535,96611,96490,96566,15257,44639
2020.06.08 09:55,96566,96596,96450,96490,16375,48505
2020.06.08 10:00,96490,96717,96394,96621,47162,152604
2020.06.08 10:05,96616,97106,96566,97096,66164,190348
2020.06.08 10:10,97096,97272,96959,97131,66112,190519
2020.06.08 10:15,97136,97171,96929,96980,39631,113734
2020.06.08 10:20,96985,96990,96773,96853,35312,97099
2020.06.08 10:25,96853,96889,96631,96737,41107,123472
2020.06.08 10:30,96737,97207,96737,96975,75423,229134
2020.06.08 10:35,96975,97091,96692,97050,58455,169179
2020.06.08 10:40,97055,97313,96853,97227,62965,198297
2020.06.08 10:45,97232,97313,97025,97121,45345,148935
2020.06.08 10:50,97116,97237,96970,97086,31230,103440
2020.06.08 10:55,97091,97298,97000,97293,34618,111934
2020.06.08 11:00,97288,97409,97076,97217,53646,171039
2020.06.08 11:05,97217,97313,97171,97227,25389,84095
2020.06.08 11:10,97232,97303,97161,97232,20712,67567
2020.06.08 11:15,97232,97348,97111,97111,30202,99074
2020.06.08 11:20,97111,97217,96980,97176,39887,123080
2020.06.08 11:25,97176,97182,96985,97050,24502,80545
2020.06.08 11:30,97050,97146,96747,96752,47477,154317
2020.06.08 11:35,96752,96798,96571,96702,48559,164200
2020.06.08 11:40,96697,97045,96652,97010,42802,141245
2020.06.08 11:45,97010,97131,96970,97040,28112,92764
2020.06.08 11:50,97040,97202,97035,97176,26406,88327
2020.06.08 11:55,97176,97323,97166,97313,28597,97598
2020.06.08 12:00,97313,97595,97207,97520,50103,179767
2020.06.08 12:05,97520,97565,97424,97520,22615,76336
2020.06.08 12:10,97525,97722,97525,97712,36702,125615
2020.06.08 12:15,97712,97823,97661,97727,36009,132532
2020.06.08 12:20,97727,97742,97530,97595,31064,103259
2020.06.08 12:25,97595,97762,97590,97666,19519,61420
2020.06.08 12:30,97671,97717,97570,97585,16983,56071
2020.06.08 12:35,97590,97621,97515,97545,16804,62328
2020.06.08 12:40,97550,97712,97495,97616,28774,100886
2020.06.08 12:45,97616,97757,97590,97681,21215,71236
2020.06.08 12:50,97676,97696,97595,97646,13648,47728
2020.06.08 12:55,97646,97984,97631,97767,34722,128272
2020.06.08 13:00,97767,97833,97747,97782,15916,59182
2020.06.08 13:05,97782,97954,97777,97898,23353,85410
2020.06.08 13:10,97903,97939,97666,97671,26903,93426
2020.06.08 13:15,97676,97838,97621,97772,23571,77648
2020.06.08 13:20,97767,97858,97747,97823,14053,47072
2020.06.08 13:25,97823,97843,97757,97813,10994,37552
2020.06.08 13:30,97807,97878,97722,97813,19421,64943
2020.06.08 13:35,97818,97843,97747,97762,9821,34734
2020.06.08 13:40,97762,97868,97737,97767,13386,46976
2020.06.08 13:45,97767,97858,97696,97848,16074,55171
